Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980]
Cabo Verde,CPV,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,2.7396829318987,3.2423459145432,2.99930294836047,2.97822239610733,3.1931397688877,3.48182963111539,3.48191244015,3.80388781405887,4.32445141573792,3.48826989749578,3.33436350659836,3.74056818798263,3.22222678501838,3.81892965167687,4.68134772658138,5.0517959532536,6.24817712120559,5.76146365364577,8.13311332080486,12.3097829928866,8.16870890810868,38.5642666228108,17.1594568756833,12.3384690000954,8.8630858811339,6.39615409643044,4.23248488200904,2.00983293676314,1.71528723284109,1.35260518979406,1.12551113132737,1.02181289461109,0.9631153694691,1.22913216315992,0.951774876110831,1.21100062004808,1.20933861591933,1.35398034898752,1.45846035074551,1.40730535412233
Cabo Verde,CPV,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,4476771852.71332,4202193123.15376,3964266204.85279,3740025783.15366,3401335777.43586,3094702464.6853,2845599819.78635,2493554745.8965,2143474839.13263,1952519817.68239,2120309803.22471,2041937901.26204,1760074716.95846,1674867617.48487,1239699840.29656,954070846.514876,1036106851.16251,851521512.987749,828729332.565084,699483844.92011,620751328.345337,395239983.268181,516245518.136383,466306347.345885,448169565.660635,327452796.495735,326063387.375358,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,18.1523073296895,26.5512517510905,23.1429712273213,20.999978463086,16.997185598626,31.4966979478657,21.8226518181842,39.4102698337822,3.93799032131575,21.2999071375215,35.5827743504495,5.44604393384399,61.8364968451107,40.5459103866416,15.8165215355577,28.3486028690568,15.4324374274091,31.0897433807585,20.5243208140847,26.8979821879053,17.2702787734327,15.7306013617833,16.5917083690756,40.4420849599295,43.5929086862841,35.5586276385511,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,1.5536012817363,1.6911916713918,1.60264927651623,1.73890086023101,1.77184891349858,1.84238375101618,1.71671544537639,1.42578814833396,1.23420172948694,1.22539612034161,1.18643080772261,1.11234307489851,1.30021157229527,1.20430417393711,1.04706283172059,0.953971241560765,0.854076619301953,0.808537542984349,0.806228698305266,0.776825461779226,0.744848970364535,0.745234269264192,1.20799113042533,1.30710374123772,1.37956889872908,1.49879774940107,5.12830608078365,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,10844077415.8177,9991600190.49883,9267617277.80227,8891231056.32753,8345659241.85868,8369596786.88736,7471285133.64976,6994800806.97872,6809253444.49497,6072761953.80585,5912619657.4707,5777230794.31419,4798533282.57521,4714265615.65229,4683117966.69931,4780352045.23437,4279939942.3242,4696120639.72661,4096344528.01526,3513379009.95963,3095141423.12233,3005986271.44203,2890578254.89508,2665743591.53113,2344358500.19512,2635068043.50975,2400588987.86627,2610149347.08842,3096630356.67369,3301019012.97791,3250799006.43501,4166101258.27738,5761553657.77269,6649996249.80292,6760136794.41316,6053389076.08017,5574334662.12621,5119103605.28247,5333037038.14734,3657963884.44077
Cameroon,CMR,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,13.9378563463,5.43228321376026,5.00098743515312,8.80292225458133,13.2432367021781,11.4452794400338,-0.0589025761589911,10.1303731066654,13.8078332109737,8.23152231277215,13.9513041127979,14.8718532523588,8.12791258010797,5.65414369458343,7.45071603479653,1.94742014185132,21.1735822369744,1.37478435096477,19.1337001652521,13.2968993049171,7.77365378940852,18.5776472727148,-10.1012265918325,-6.15458747058943,26.5409334773772,-9.22840906635552,-16.7204650840889,1.47867114842476,-0.709612544298484,2.45195048660358,2.04146276724457,-18.3279038014708,-4.26734605426997,17.3989535617801,20.5959173734831,26.5369715344449,19.0131496923429,28.5641549461787,21.3866326869288
Cameroon,CMR,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,2.47306309756063,2.24681652408019,2.99911866093189,1.801970815512,2.21342782898497,1.78304848225699,1.5895315490567,1.82116685149218,1.38301646312007,1.26201377919219,1.4517562229245,1.2639205764043,1.70386028013022,2.80971968088637,3.04076865381999,3.3228643504593,2.76975748631393,4.08920508052704,6.4141754404524,109.327308990417,124.853017682727,133.711139695832,83.989997204636,81.3483224472954,115.79327580466,145.421457284119,70.6971980479,50.1491011657522,63.8674907491415,24.7423198665836,12.7506175317848,27.4825448887342,30.7050536254756,13.0866138667798,28.9145493351492,10.2514371716712,20.4272496791973,18.0315027545089,7.41230405187236
Cameroon,CMR,Real effective exchange rate index (2010 = 100),PX.REX.REER,99.8564274755171,96.8461719930926,97.9197691323204,96.5313234286963,95.6375013008521,93.5413551781836,99.7174209850964,98.9228424667369,96.458761021314,100.222097923022,100,106.482664613207,105.039627573588,102.128282886478,101.522916927737,99.8820704256569,102.941909409349,103.562369595457,100.332459978305,96.8526001148489,93.6962568179296,99.3855243733167,100.437807319422,97.0503374874225,98.0412230761683,96.9638319321222,90.2154023603033,139.478524912001,149.935116109208,149.065948003686,156.232527421519,151.686703106341,164.381203678303,169.106600577283,151.138502680211,136.501742270243,130.602771578153,128.339614297548,123.457372814997,126.244756771926,137.370803401674
Canada,CAN,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,423781320186.703,423789966188.603,423062085978.384,394266078565.563,413970012193.933,443755376112.535,440147988754.026,424699407200.301,410050209331.458,379766194696.203,338064161517.028,392317042040.984,385671953550.321,374591119476.731,354396480059.233,318853737102.212,293329333853.247,267954011494.355,261951046015.425,270565032476.412,249765423496.727,236974830542.771,233237990630.524,201133458713.712,199964410647.093,193924758810.511,177985004375.766,171728975493.763,177823305893.1,192118495252.777,208757855559.507,198585995405.722,178527818412.635,164881295716.538,160665199441.491,147812216979.734,132418547971.246,121787760865.369,156438821906.384,143999249819.618
Canada,CAN,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,..,..,..,..,..,..,..,14.9217682589394,-25.5506861418317,12.4794920805704,9.64519114148486,5.46310787984703,0.510667128492431,2.65552561640498,125.031003767194,6.62329581424731,5.36227033311612,2.42054087792694,4.37212285001031,4.0452372668913,4.82998544492887,4.63057345927796,1.90509505055276,6.40097941786606,3.88294636022846,8.09337217122333,13.3913407458371,12.2326437824324,8.50209307980068,8.59086961639156,7.17714605224578,7.4585635359116,2.40030013130745,5.95544743369586,29.6461590789623,12.111810213833
Canada,CAN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,43.4132194559322,40.0753418245139,59.7169409044844,52.7786624405909,42.9390098414442,35.9387325150094,31.13244938618,33.3630617890619,16.3323084290788,17.3301140019016,19.6452326108983,26.3750932418534,22.2768935575013,28.0201311088428,31.9225273257374,29.9650523132956,31.599717648951,22.1721363453972,18.5585169322183,17.6844422972577,15.0642946892293,17.1978316453697,22.4126809722271,25.3613107795761,26.0328505408749,19.8432488501447,17.6097199670646,17.9775366519945,10.7336146963295
Canada,CAN,Real effective exchange rate index (2010 = 100),PX.REX.REER,80.6289251487997,81.517842219455,82.2978194046283,82.745203449248,81.5307056927708,83.1326138393921,91.4838589614256,97.477100452699,101.076327497574,101.56314910858,100,91.5752287403507,95.9858971169181,98.5950528938795,95.5341951766806,90.5383948264664,85.4424906289502,80.9512975677153,72.763191732365,73.4042279093577,75.6258048388329,75.2570186465621,76.1834316135006,80.8849350028354,81.6689600137176,80.8005134824215,83.5233998387773,91.4257093175958,97.7949404053254,106.642928730509,103.708278151881,104.857281651074,97.8712040428685,92.6216221510703,92.4803408578317,102.195684401116,105.948285572696,107.980943330744,103.381074260163,96.8584570351851,92.2437389447496
Cayman Islands,CYM,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,..,..,375295746.670817,520975317.791799,350891175.533784,301869914.188102,157011624.600815,214691695.228903,276663097.844314,360893405.603096,274057840.528816,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,8.91638772582545,14.048377549731,10.3030125188443,5.75008242664029,5.3125,14.5799204306108,5.61622233537167,1.55529115271272,13.7941672141449,16.129182063649,11.7111708947536,18.4280510817571,-6.31038821139883,-4.5934538379464,18.2839802897152,13.0743643823255,-7.6397503488913,-5.08150274128859,-1.9889283589087,2.37868872130482,11.0647502665464,-16.1474451550787,-7.72525720450237,4.86532798748939,4.27534283409519,78.5212139981418,12.8192585863527,-3.34335213265341,-4.24124828199531,-3.54352199884586,12.4208791401469,-6.26818084704258,3.64522118316385,2.22179659069144,10.0147501101469,7.52863145752657,11.712458005757,-4.20368125207834,23.8364316327636,34.9530300234776
Central African Republic,CAF,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,1.81996601823709,1.70663686806657,1.42781436854782,1.91849543028088,2.03957397964028,1.91003157474738,2.233654218595,2.50922551335578,2.73564870833672,1.95265564632899,1.51585335220937,2.29181098336596,2.5877132206304,1.75631461067764,1.66744716494549,1.33151767266314,1.19641310687136,1.16521101548707,1.2172738581497,1.14284381465801,1.26127852935078,1.11039650623022,1.09636786704846,1.04271894737243,1.0121884444397,0.969081520284195,1.96057096182902,2.08281335998859,1.96358008582943,1.84811070775924,1.71031376863669,1.6941310507929,1.98296299636915,2.43241346525033,2.40048945036555,2.12966138744001,2.49116073201491,2.56404045671801,2.26199058458997,2.81023560643996
Central African Republic,CAF,Real effective exchange rate index (2010 = 100),PX.REX.REER,131.816510158327,127.442171954179,127.930324929639,124.317012564441,119.439459373504,112.95396827061,119.916337308424,105.171115372904,97.4622370317817,98.4116316307815,100,106.627007072573,104.386471601946,97.7059278001421,96.7348757445572,93.3106401223566,94.164248452396,97.1155805870554,91.0870741345449,89.1352128547479,87.2547764699278,90.1069267031518,94.1895701576238,96.4423145304618,99.9810742185848,98.16763594963,83.0730160333501,132.626999716136,141.30078801728,144.113448763428,155.598149920361,153.925720349527,160.80739506192,174.219391132612,188.632268462987,179.772448901702,168.603966091584,178.900788216714,174.383722678636,177.277819735247,202.929668499912
Chad,TCD,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,2039000652.95868,1919847301.05029,1826688626.08764,2373652051.65226,2957727135.94563,4149924169.12251,3699097550.15519,3661445765.98891,3039951031.43952,3678261191.1657,2840374922.32958,1972359496.36528,1952088468.66707,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,22.7012844012645,0.853476758264579,-4.2550992100536,-7.69282448337371,-4.70080513385339,26.4750408397018,8.6485363064098,13.4455325242648,14.2173157369531,25.346824579969,-4.6447288912761,26.3610458181746,5.66450639906769,49.8757206817383,32.929385253006,3.07373276879595,0.581069232738105,21.43197238424,24.1751383665358,19.4370341310318,-3.3737680060652,-7.71787135423499,-4.09873188405797,27.9285852234931,48.7495411526246,31.43906020558,-28.297459500925,-8.20815154360192,3.36963192373014,-0.99335876783948,8.07715215100564,-13.1332829227524,3.66779437247298,1.13494116665276,6.10841364246816,59.8504328953266,22.338307022289,4.48404800677162,17.8381067444471,-15.3267541224124
Chad,TCD,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,6.18363178206738,11.1548187919088,182.295631990005,195.469648446559,4.7088977499446,2.02868026513169,1.45834922604789,1.32922759383633,1.54244769257304,1.93434204146555,1.66493124928936,0.837865675485292,0.868259131784835,1.14842613694385,2.07517553262511,1.59310735386908,1.66102863193257,1.18961359171432,1.64582134332857,1.50363142711855,1.68553912370151,1.45074723756579,1.40888420294994,1.38253783756118,1.27178773518706,1.40578293127905,3.88958403594835,2.98338847733877,2.07508645937551,1.94866592682694,1.90941693380177,3.25041669657594,4.36353816217972,10.3696151983944,4.31478539303503,3.25885542118693,3.4387283037608,5.98627994344868,10.301990758104,11.313954876197
Chad,TCD,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,64335616188.6818,63049870361.8952,58378064630.0141,58195342991.2217,60388867940.2456,58989515478.7622,65688919430.0891,65765507110.4399,59340809160.8478,50569559016.849,37680157378.0075,51416475013.2227,41154531169.1755,39438757728.0368,34469444165.6321,27102952523.4674,25033744873.568,24896803507.4046,24692463170.7212,23060444162.6017,19348371579.9062,24134422942.1834,22780770812.2822,20973318538.0047,19812913283.1259,14762866563.3385,14649462164.3817,12096302056.9569,9932664220.19673,9864605403.31179,9362196414.04899,7393756505.78571,6624879533.95458,5222895407.47378,5099591786.34901,4637050091.4418,3901775836.53236,4592207807.60624,7442924259.60203,6374663732.92897
Chile,CHL,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,12.1609690339787,4.17789050246543,0.556021107539523,4.90181744939997,9.15150410432211,8.74251950539312,11.7428680339608,10.3007746397346,22.8766979282293,7.71445579506161,-4.69795098726649,0.236514470150661,18.7545814121829,19.1863915854218,11.1916460143186,9.55333017615042,-0.512352386177694,6.07916276465261,82.588308363306,9.09259869123507,12.9848172513259,13.2940124003087,24.4673526760198,20.094079349474,24.3475256018565,11.6694985587633,24.5375002735213,26.0801784390471,26.9741137081853,24.2444285445799,31.3666616710833,29.4966264329036,31.5295914302156,24.9050859202795,52.7264948363653,32.4531038249533,14.8953532203622,23.6720401341336,23.7418796583393,62.5299651605067
Chile,CHL,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,5.77174400636936,5.75316465873412,5.58095877716118,5.12092629574263,5.29419203420464,5.31434781442659,5.53944166821506,4.979626487922,4.5088632966464,5.24272881816033,4.8719209811385,6.01397660898675,8.22100147034429,5.92277399400586,5.39243220252197,4.71432969111617,3.83064023534988,3.98979812948616,4.34868476499396,2.68099794412034,2.62058579300747,2.36613056751797,2.0531931764958,1.94060025982876,1.76935717183532,1.44660928640675,1.79266173068222,1.69946953650269,1.77932149923728,1.82179503209478,2.62315524590468,2.41068400875138,2.40335013118712,2.30125982198239,2.75365052582229,3.13265747003655,3.34360122404912,3.53117952701498,2.48859594970462,1.89523745993287
Chile,CHL,Real effective exchange rate index (2010 = 100),PX.REX.REER,84.8577970399147,92.5189914097443,97.1048641284133,95.7364785284396,92.6184014021934,90.9878712947798,91.8677102121443,101.347213085403,102.904525485018,100.709871939377,100,95.133559465837,98.2633177790201,97.5149953367455,100.140231318964,96.3233820825119,91.0363217545976,86.223261664523,91.6718947910831,95.939999094824,106.505603033629,107.365745217919,112.730696414943,114.773250952697,106.938484841695,104.418942556362,98.4637694057241,95.1300314871809,93.2924635847385,88.3060056429745,86.2579541718083,90.1233649951965,87.7552460468089,93.3965912988157,101.661253219024,120.730459483361,142.695528641008,143.908999239871,175.701791306236,194.816601500906,164.321766895273
China,CHN,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,5108538183899.9,4912743792726.4,4601706615976.21,4328005317064.77,4035839970451.95,3897093456738.21,3626114762990.74,3315491829737.69,3084100400288.24,2833949430554.04,2445603490755.57,2023386797636.99,1776487394886.21,1511768753178.22,1310175652954.38,1183807671452.47,993085636698.114,802229961934.373,709781186500.028,586066428398.39,546310463001.641,513802620543.272,473470463616.617,450717092434.076,398883581676.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Broad money growth (annual %),FM.LBL.BMNY.ZG,10.0135623141248,8.8822790596896,6.99106169351358,8.10977796183974,11.3331189514331,13.343101694296,11.0119361361336,13.5889022146314,14.3916520166902,17.3229697862854,18.9483146133247,28.4232778726154,17.778107551017,16.7355345835518,22.1161188523734,16.741652395309,14.8869201406815,19.2397666568681,13.1404362825777,15.042413505773,12.3247819807429,14.6664777063988,14.9043500655997,20.7273116736513,25.2731567986698,29.4610222014778,31.5001345261317,46.6697907289342,30.7996709482819,26.679108289799,28.8665946932793,18.652169837848,20.6688114208158,25.3410200674164,30.2303636997682,35.470334861748,32.6489236213506,19.7334157214106,14.5623704302978,18.3471964574233,25.8547974092484
China,CHN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,8.76791796035628,8.55367067285623,7.66266743743743,7.53103291084672,6.56542485615927,5.12687975420285,4.60246926580338,4.55571692638101,4.04939503007177,3.67953939219142,3.64166728021092,3.47816805403171,3.42947354486777,4.0105799474003,4.15411351495335,4.70180693505321,6.12539958038876,7.18089124779846,8.58730569952033,9.56171111489513,9.05844834897475,8.34202099547288,7.5672109741997,8.19165857896254,9.0599119327581,9.42174666965106,16.2653195192833,15.3667492074604,6.72734391301499,8.14269127720104,10.0045067183452,8.31837817535576,7.94623907031076,11.2086605814865,9.82243123444699,6.03896327596169,5.24103746832488,5.04195533043686,7.76543893861082,6.90027605787577
China,CHN,Real effective exchange rate index (2010 = 100),PX.REX.REER,123.441983169659,120.887996223398,121.739720901422,120.09318205502,123.667832810624,129.968936248538,118.312181099242,114.615302503523,108.677220316128,102.695085028711,100,101.108770443928,97.0107513967851,89.3293736522476,86.2558469959551,84.9172826121572,85.8485969700321,88.3789897824694,94.5562260928989,96.7627439652148,92.7539498612725,92.6786822390381,98.007594467555,92.9990913344182,86.3557857080434,78.6019815954052,70.5224522995819,89.9591232100263,84.5429502200277,88.302873307688,100.533983356341,136.310484762124,117.163476640128,107.182051034975,124.072100905591,171.746385841025,202.331657589446,227.007409864162,230.948309016653,242.079126681862,269.730697383015
Colombia,COL,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,93539625351.7127,89980108569.0349,88160406198.998,91101503135.7339,91249845845.3228,92312571108.8725,82456128179.792,76485214872.2895,74339253938.3981,62725116845.8612,57250746177.2077,61097162930.0196,56009628073.1877,48368786063.8507,41364243651.271,37107026248.7813,33374669140.0235,29971387193.554,27229296931.7656,25113726849.5887,22370379191.3496,36451637974.1622,38905873357.3442,39158380056.3578,44508244240.5787,41962822165.5266,33116517190.7966,23962467703.6486,16758737154.1609,18363200803.9353,18581067404.0425,20050079005.7859,18563282375.4623,16997088296.1201,16288227871.2815,18026555620.0962,19155110960.4475,19576076235.1444,18584878481.5954,16412723071.3427
Colombia,COL,Broad money growth (annual %),FM.LBL.BMNY.ZG,12.7083415025531,8.8516579089004,5.10717603868725,6.78977108858741,7.18656806506316,11.4209959856794,9.19089669585043,13.734793833431,16.0716080723658,18.9238170418615,11.4576625933083,8.05588580513637,18.4819792755539,17.3922512072947,17.9495885478403,17.6334785783414,19.2887753120297,10.5253958714064,4.60750532418349,19.5857328904759,3.64844934326372,11.8974582029556,11.3581980959744,23.8811471536528,21.0279620938304,28.2328580125072,45.7348710917547,39.0100341947419,39.0322790153926,32.8410928222499,..,..,14.6898867056094,..,..,23.4285750622783,23.4232669843335,29.1110235711816,25.5338297564474,38.3037585519096,48.1394727583106
Colombia,COL,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,2.98870226645251,3.35095062533811,3.24410479231668,2.99646029356,3.11059986191033,3.77600696775376,4.01760900025686,4.28552744143855,4.16401459844414,3.87207745778306,3.43378619526758,3.6794196725556,3.3218275656215,3.38040595792218,3.00984464071796,2.49565060207979,2.36897945160436,2.48018843830538,2.73322031549642,2.8637670150903,3.64547662222096,3.71623591023368,3.68792837205898,3.26682563876398,3.60416529341536,3.23764042845968,2.34996837277975,1.99022968443161,1.77830596986937,2.3699987202899,..,2.44834282694955,2.85100535971949,..,4.96568202811232,6.98880120231201,3.68050530749713,2.19772598931297,1.89877795500592,1.48569003491747
Colombia,COL,Real effective exchange rate index (2010 = 100),PX.REX.REER,67.0520175054655,72.708978790279,77.2337435408494,76.4383519126707,73.9943654124566,77.6237364131373,95.8699782043753,101.292283153522,105.339406017919,100.129261540095,100,90.4114373059739,95.308163213923,92.2957730834847,82.9883607599872,84.7830821859271,75.1890568035847,68.9410578033499,78.6666199760349,78.8628485050639,81.40622385833,89.8900781380504,99.0706495514959,105.525724356307,99.2556951985087,93.6674602758091,90.2743213718591,74.4669941094859,69.0776302740858,68.7971808955735,69.1325532495448,78.6631872079443,81.8206224138071,84.3321272643283,94.4797465300156,127.387808081163,145.866940460751,156.181629480586,157.418612777626,147.76369172847,136.765736019209
Comoros,COM,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,..,357273254.544972,308028955.381503,277503083.379624,285140094.247354,229873393.556421,224085378.576341,210352373.158047,169032146.268006,165024817.04854,172184509.481813,165620983.82767,147482631.984743,154484517.237395,150500903.261844,146348412.423473,143592017.832612,140632954.862318,137437820.615081,134304591.464977,121160952.450114,118873675.849656,117368230.56381,112821160.469302,114297505.186061,110314991.329738,116460227.070207,113061664.327806,104174608.283064,110116027.349278,104781205.564193,108223443.51406,105391038.133319,103692565.460687,101791893.660361,99522410.65112,95593277.201765,91196659.3691807,85724342.1772632,82534448.7387583
Comoros,COM,Broad money growth (annual %),FM.LBL.BMNY.ZG,11.4755947214451,5.90669993633771,8.47150007896841,1.81679233571367,10.2596461134046,17.1103236713253,8.0969416728441,2.8496315109187,15.9911623205313,9.57178617646536,19.4120667816831,13.3447341598715,11.531908640933,9.55829396183924,12.5041913599772,7.05846153111262,-2.89289388118761,-2.06748555968995,11.2609118719366,52.3103623488209,14.5309658787036,18.5443479363469,-14.1558724284315,-4.24223473003961,9.7586088548221,-6.13187285223368,7.30583083659829,3.37721126928346,5.2535891166698,2.97611362169141,3.89000670690812,17.6888467913805,15.5298194419114,26.220073664825,4.32276657060519,15.2345371523454,-16.2863431020503,34.911704953899,..,..,..
Comoros,COM,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,1.6524176660216,1.66923256048704,1.41068298046176,1.77033282664381,1.27918337238811,1.53255359942476,1.39363990587866,1.17001710075988,1.36563547533873,1.26819858050789,1.08164781239355,1.34778689271146,1.07838073486579,1.12992616119626,1.08523993807397,0.83910862797866,0.864347665121289,0.870411877502948,0.950386905567165,0.924686325794799,1.08511499241061,0.906876445792555,1.03260330946776,0.982210382785145,1.0407191905052,1.00707602024937,1.57068638578141,2.32501198017442,1.92473361794645,1.90189423330136,1.50760846129061,1.7890636733497,1.17893400376412,1.4118765568633,1.55329592464844,4.48812389413317,2.0567533329169,1.79787977023881,..,..
Comoros,COM,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,14087341542.7508,14562290995.3492,13808668796.1124,11202958571.7823,10138342184.2267,11192803095.5256,10680122107.4427,10758290577.0959,10432396280.8374,6206905136.85909,5451319070.38471,3284569275.50267,3087542384.28545,2750344212.39708,2318354828.45224,1988863046.17134,2119371336.81016,2043010102.92575,1384568008.9315,1292934528.2702,1232535810.27185,928637832.890198,1028935131.4165,1016637114.08913,1133362067.68545,1216199134.05846,975218538.903946,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,35.801481454545,34.2682621627934,21.774899833107,9.38545948426547,14.6603098236125,18.7403771509598,20.6706078857188,21.4968570515218,34.7642838624896,56.2140459187764,55.0502772933809,50.58676252824,56.5303167340105,23.3407844403748,81.8542355027574,29.7357123256527,38.4425016309916,41.4272018618268,..,..,..,..,..,357.632305919064,6968.92251815981,2853.12491592666,3794.44895462051,2388.56716173122,195.386505972634,67.4059606210459,131.496592478398,94.3007470778778,57.3126780189257,31.7382140250322,-81.7020104522365,1113.00465922456,74.8782939370356,51.9956679621112,62.7370538842814
"Congo, Dem. Rep.",COD,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,8.87678243915159,6.92855715524826,7.34487814372595,3.8326227330761,2.73853813477476,2.22916536904457,1.92974536168636,2.06035423689836,1.67864446595721,1.74915070423605,21.593903938216,6.48516266190792,5.55743844961583,4.13134175763813,2.20681359702414,2.88974425127336,3.44739958533128,2.57623539393939,7.91999226772068,..,..,..,..,2.41630382916811,3.72066725439787,59.9525132495846,7.82919239710552,7.15995824893268,4.62365305736405,2.72839419454424,2.51961040824489,1.6139265245836,1.44734173623103,1.48037979608875,1.85029278895144,29.565978486885,6.50779790339473,3.75762880819354,2.99474660668702
