Date,KRW,sin_DoY,Ave Monthly USD FX Rate,Inflation (CPI) %,Lending Interest Rate %,Deposit Interest Rate %,Exports(USD),Imports (USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),Trade Openness,Portfolio Investments(USD),Umemployment rate(%),Current Account(%GDP),FDI(%GDP),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,KRW_30_ave,KRW_60_ave,KRW_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,KRW_classifier
2000-01-10,1133.5,0.1538905767040617,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1136.9833333333331,1162.1916666666666,1175.7355555555555,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-11,1147.0,0.1708297432253441,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1136.5666666666666,1161.2083333333333,1175.3133333333335,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-12,1144.5,0.1877185654371987,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1136.1333333333334,1160.2166666666667,1174.7966666666669,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-13,1135.5,0.2045520661262008,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1135.65,1159.0416666666667,1174.1688888888891,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-14,1125.0,0.2213252843824325,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1134.8,1157.7083333333333,1173.4022222222225,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-01-18,1127.0,0.287716767226167,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1134.0266666666664,1156.3916666666669,1172.6466666666668,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-01-19,1134.0,0.3041148323275178,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1133.86,1155.2,1172.0133333333335,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-20,1126.0,0.3204232733919111,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1133.8933333333332,1153.875,1171.2800000000002,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-01-21,1128.0,0.3366372842469102,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1133.8266666666666,1152.6083333333331,1170.5800000000002,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-01-24,1124.5,0.3846650997070012,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1133.55,1151.35,1169.7966666666669,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-01-25,1127.0,0.4004539056512664,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1133.5166666666669,1150.1333333333334,1169.074444444445,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-01-26,1127.8,0.4161246959914744,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1133.3100000000002,1148.9299999999998,1168.2833333333333,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-27,1125.0,0.4316728524737838,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1132.9766666666667,1147.7466666666664,1167.4055555555556,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-28,1121.0,0.4470937929851138,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1132.6433333333334,1146.5299999999995,1166.5166666666669,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-31,1124.0,0.4925480679538643,1131.07,72.3098255103582,8.59,8.31,12157932860.0352,12583650384.1495,576178114168.494,-63.71982551035819,13.254686028852989,0.0429408591471584,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1132.4266666666667,1145.4133333333332,1165.638888888889,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-01,1127.0,0.5074150932938455,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1132.16,1144.4466666666665,1164.7166666666667,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-02,1131.0,0.5221325810768248,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1132.0433333333335,1143.513333333333,1163.85,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-03,1130.5,0.5366961939916004,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1132.003333333333,1142.631666666667,1162.9333333333334,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-04,1130.0,0.5511016400746002,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1131.97,1141.715,1162.0333333333333,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-07,1129.6,0.593326764377232,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1131.87,1140.875,1161.0511111111111,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-08,1129.5,0.6070575744291002,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1131.73,1140.2,1160.0677777777778,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-09,1124.0,0.6206094818274227,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1131.0966666666668,1139.236666666667,1159.0344444444445,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-10,1121.0,0.6339784927628866,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1130.38,1138.2866666666666,1157.978888888889,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-02-11,1115.0,0.647160667326606,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1129.78,1137.27,1156.89,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-02-14,1128.0,0.6855476064742154,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1129.513333333333,1136.503333333333,1156.0122222222224,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-15,1128.0,0.6979441547663435,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1129.513333333333,1135.74,1155.167777777778,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-16,1126.0,0.7101350157125358,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1129.63,1134.9399999999998,1154.3233333333335,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-17,1128.0,0.7221165966101162,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1129.3966666666668,1134.24,1153.478888888889,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-18,1129.0,0.733885366432199,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1128.8133333333333,1133.6899999999998,1152.6344444444444,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-22,1135.0,0.7787639308347607,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1128.7133333333334,1133.29,1151.8544444444444,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-23,1136.0,0.7894179103280197,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1128.7966666666666,1132.89,1151.06,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-24,1144.0,0.7998392447397193,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1128.6966666666667,1132.631666666667,1150.371111111111,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-25,1137.0,0.8100248628547753,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1128.4466666666667,1132.29,1149.6266666666666,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-28,1135.0,0.8391377545563938,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1128.43,1132.04,1148.8377777777778,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-29,1131.31,0.8483511978123038,1128.8,72.530580305048,8.64,8.36,12681502515.9461,12029219489.7236,576178114168.494,-63.890580305048005,13.776816239290008,0.0428872971708249,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1128.6403333333333,1131.7201666666665,1148.019,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-01,1128.5,0.8573146280763322,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1128.6903333333332,1131.3584999999998,1147.1578888888887,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-02,1120.5,0.8660254037844386,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1128.2403333333334,1131.0501666666669,1146.2134444444443,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-03,1120.5,0.8744809578310397,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1128.057,1130.9751666666666,1145.269,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-06,1119.3,0.8982917515547528,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1127.7669999999998,1130.796833333333,1144.3278888888888,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-07,1118.7,0.9057022630804714,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1127.573666666667,1130.5618333333332,1143.4245555555556,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-08,1119.2,0.9128458599921356,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1127.3136666666664,1130.4151666666664,1142.5267777777776,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-09,1123.0,0.9197204370389468,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1127.1536666666666,1130.231833333333,1141.671222222222,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-10,1120.2,0.926323968251495,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1126.9936666666665,1129.9851666666666,1140.829,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-13,1121.0,0.9444892287836611,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1126.9936666666665,1129.8185,1140.0178888888888,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-14,1118.4,0.949989922994501,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1126.807,1129.6168333333333,1139.2112222222222,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-15,1118.5,0.9552106508146316,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1126.5236666666667,1129.3418333333332,1138.4723333333334,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-16,1118.0,0.9601498736716018,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1126.090333333333,1129.0668333333333,1137.7056666666665,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-17,1117.3,0.9648061359537644,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1125.6503333333335,1128.8268333333333,1136.9712222222222,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-20,1118.18,0.9770638564833508,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1125.2563333333335,1128.6131666666663,1136.228777777778,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-21,1117.0,0.9805753940631428,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1124.8363333333334,1128.3531666666668,1135.5287777777778,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-03-22,1113.0,0.9837979515735163,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1124.2863333333337,1128.0081666666665,1134.8954444444444,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-03-23,1110.0,0.9867305793119814,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1123.8196666666668,1127.4581666666666,1134.0976666666666,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-03-24,1108.7,0.989372413019683,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1123.409666666667,1126.894833333333,1133.3276666666666,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-03-27,1112.1,0.9955457941960382,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1123.313,1126.5465,1132.6176666666663,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-03-28,1112.5,0.9970175264485268,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1122.7963333333332,1126.1548333333333,1131.9343333333334,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-03-29,1109.4,0.998195433059714,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1122.176333333333,1125.844833333333,1131.2187777777776,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-03-30,1107.5,0.9990791668951152,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1121.5596666666668,1125.594833333333,1130.4798888888888,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-03-31,1105.5,0.999668467514313,1117.19,72.8952101151824,8.79,8.18,14411400477.9849,14193681468.6848,576178114168.494,-64.10521011518239,14.457161414437298,0.0496462486916061,9216300000.0,5.5,-0.0463224814405132,0.3438693611018694,182937592841.48,10.9000077343983,15.811749316647216,1120.8096666666668,1125.1031666666663,1129.763222222222,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-04-03,1113.0,0.9996684675143132,1109.76,72.6030669540506,8.61,8.18,13525046154.1234,13348006280.6373,576178114168.494,-63.993066954050605,14.612911863462088,0.0466401825649734,9014200000.0,4.16666666666667,0.4606040970212745,0.6623646240898271,182937592841.48,10.9000077343983,15.811749316647216,1120.2763333333337,1124.5448333333331,1129.2187777777776,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2000-04-04,1114.0,0.9990791668951152,1109.76,72.6030669540506,8.61,8.18,13525046154.1234,13348006280.6373,576178114168.494,-63.993066954050605,14.612911863462088,0.0466401825649734,9014200000.0,4.16666666666667,0.4606040970212745,0.6623646240898271,182937592841.48,10.9000077343983,15.811749316647216,1119.5763333333334,1124.144833333333,1128.7187777777776,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2000-04-05,1115.5,0.998195433059714,1109.76,72.6030669540506,8.61,8.18,13525046154.1234,13348006280.6373,576178114168.494,-63.993066954050605,14.612911863462088,0.0466401825649734,9014200000.0,4.16666666666667,0.4606040970212745,0.6623646240898271,182937592841.48,10.9000077343983,15.811749316647216,1118.893,1123.844833333333,1128.224333333333,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2000-04-06,1112.0,0.9970175264485268,1109.76,72.6030669540506,8.61,8.18,13525046154.1234,13348006280.6373,576178114168.494,-63.993066954050605,14.612911863462088,0.0466401825649734,9014200000.0,4.16666666666667,0.4606040970212745,0.6623646240898271,182937592841.48,10.9000077343983,15.811749316647216,1117.8263333333334,1123.2614999999998,1127.6965555555555,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2000-04-07,1107.5,0.9955457941960382,1109.76,72.6030669540506,8.61,8.18,13525046154.1234,13348006280.6373,576178114168.494,-63.993066954050605,14.612911863462088,0.0466401825649734,9014200000.0,4.16666666666667,0.4606040970212745,0.6623646240898271,182937592841.48,10.9000077343983,15.811749316647216,1116.843,1122.644833333333,1127.1409999999998,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2000-04-10,1110.5,0.9893724130196828,1109.76,72.6030669540506,8.61,8.18,13525046154.1234,13348006280.6373,576178114168.494,-63.993066954050605,14.612911863462088,0.0466401825649734,9014200000.0,4.16666666666667,0.4606040970212745,0.6623646240898271,182937592841.48,10.9000077343983,15.811749316647216,1116.0263333333337,1122.2281666666663,1126.702111111111,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2000-04-11,1110.0,0.9867305793119814,1109.76,72.6030669540506,8.61,8.18,13525046154.1234,13348006280.6373,576178114168.494,-63.993066954050605,14.612911863462088,0.0466401825649734,9014200000.0,4.16666666666667,0.4606040970212745,0.6623646240898271,182937592841.48,10.9000077343983,15.811749316647216,1115.3159999999998,1121.9781666666663,1126.252111111111,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2000-04-12,1108.5,0.9837979515735163,1109.76,72.6030669540506,8.61,8.18,13525046154.1234,13348006280.6373,576178114168.494,-63.993066954050605,14.612911863462088,0.0466401825649734,9014200000.0,4.16666666666667,0.4606040970212745,0.6623646240898271,182937592841.48,10.9000077343983,15.811749316647216,1114.6493333333333,1121.6698333333331,1125.7887777777776,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2000-04-13,1107.0,0.980575394063143,1109.76,72.6030669540506,8.61,8.18,13525046154.1234,13348006280.6373,576178114168.494,-63.993066954050605,14.612911863462088,0.0466401825649734,9014200000.0,4.16666666666667,0.4606040970212745,0.6623646240898271,182937592841.48,10.9000077343983,15.811749316647216,1114.1993333333332,1121.219833333333,1125.4332222222222,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2000-04-14,1111.2,0.9770638564833508,1109.76,72.6030669540506,8.61,8.18,13525046154.1234,13348006280.6373,576178114168.494,-63.993066954050605,14.612911863462088,0.0466401825649734,9014200000.0,4.16666666666667,0.4606040970212745,0.6623646240898271,182937592841.48,10.9000077343983,15.811749316647216,1113.8893333333333,1120.9731666666669,1125.279888888889,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
