Date,THB,sin_DoY,Ave Monthly USD FX Rate,Inflation (CPI) %,Lending Interest Rate %,Deposit Interest Rate %,Exports(USD),Imports (USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),Trade Openness,Current Account(%GDP),FDI(%GDP),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,THB_30_ave,THB_60_ave,THB_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,THB_classifier
1991-06-13,25.83,0.3294084822245304,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.679666666666666,25.607666666666667,25.468777777777778,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-14,25.82,0.3131070409358269,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.683333333333334,25.613833333333332,25.475666666666665,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-17,25.82,0.26366549272800704,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.688333333333333,25.619833333333336,25.48288888888889,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-18,25.8,0.24702218048093552,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.694000000000003,25.626166666666666,25.489666666666665,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-19,25.82,0.23030567023061221,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.7,25.633166666666668,25.496555555555556,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-20,25.79,0.21352091543979612,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.703666666666663,25.639166666666664,25.503444444444444,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-21,25.78,0.19667288979357647,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.708000000000002,25.644166666666663,25.51,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-24,25.78,0.1457991969198751,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.712,25.648333333333333,25.516666666666666,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-25,25.74,0.12874817745258132,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.714333333333336,25.6515,25.52311111111111,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-26,25.75,0.11165900712169512,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.716666666666665,25.65533333333333,25.529666666666667,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-27,25.73,0.09453674981719912,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.718666666666667,25.659333333333333,25.536444444444445,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-06-28,25.73,0.07738647923346301,25.7521299267421,52.6211354472381,15.5,14.5,2177412127.05561,3123042646.52235,98234695722.0341,-37.1211354472381,15.709317249443663,0.0539570539168379,-2.86472588176084,0.42917315987316235,40896664158.5152,9.22060819677098,15.105658453115979,25.722333333333335,25.66283333333333,25.543555555555557,0,0,0,0,0,1,0,0,0,0,0,0,Small Appreciation
1991-07-01,25.77,0.02581844022713308,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.728,25.666,25.55155555555556,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-02,25.77,0.008606996888688698,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.733,25.668333333333333,25.559444444444445,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
