Date,TRY,sin_DoY,Ave Monthly USD FX Rate,Inflation (CPI) %,Deposit Interest Rate %,Imports (USD),Exports(USD),NY.GDP.MKTP.CD,Foreign Exchange Reserves(%),Trade Openness,Portfolio Investments(USD),Umemployment rate(%),Current Account(%GDP),FDI(%GDP),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,TRY_30_ave,TRY_60_ave,TRY_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,TRY_classifier
2008-01-15,1.1533,0.2380332770614856,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1732433333333332,1.1839083333333336,1.198092222222222,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2008-01-16,1.1787,0.2546711202412287,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1731966666666664,1.183345,1.1967188888888889,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2008-01-17,1.179,0.27123391067291,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.17313,1.1824783333333333,1.1953677777777778,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-01-18,1.1854,0.287716767226167,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1731733333333334,1.1819983333333333,1.1942777777777778,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-01-21,1.2167,0.3366372842469102,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.174483333333333,1.181985,1.1936433333333334,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-01-22,1.1982,0.3527520865490948,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1751599999999998,1.182035,1.1929233333333331,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-01-23,1.2026,0.3687629311922601,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1761633333333334,1.1822683333333333,1.1922688888888888,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-01-24,1.1855,0.3846650997070012,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.17676,1.182215,1.191341111111111,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-01-25,1.1885,0.4004539056512664,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1773766666666667,1.182185,1.1905655555555557,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-01-28,1.185,0.4470937929851138,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1779066666666664,1.1824100000000002,1.1900133333333334,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-01-29,1.1777,0.4623829729035149,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1780266666666668,1.1824533333333336,1.1893922222222224,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2008-01-30,1.1769,0.4775358864374882,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.17784,1.1823683333333332,1.1888377777777777,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2008-01-31,1.174,0.4925480679538643,1.17160806451613,82.3654708520179,21.19,16335238736.9441,10682388905.5158,770462156204.38,9.638695851492807,0.0350667809247894,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1773166666666668,1.1821683333333333,1.1882544444444445,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2008-02-01,1.1701,0.5074150932938455,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1767333333333334,1.1820783333333331,1.187582222222222,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2008-02-04,1.1666,0.5511016400746002,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1759366666666666,1.1819133333333334,1.1869644444444445,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2008-02-05,1.1775,0.5653446739747429,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.17535,1.1818216666666668,1.1865555555555556,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2008-02-06,1.1834,0.5794210982045637,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1751299999999998,1.1815516666666666,1.186245555555555,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-07,1.2024,0.593326764377232,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1756766666666667,1.1813883333333333,1.1862544444444445,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-08,1.2128,0.6070575744291002,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1769066666666668,1.181693333333333,1.1862633333333332,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-11,1.2235,0.647160667326606,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1786633333333332,1.182545,1.18653,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-12,1.2097,0.6601521206712317,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1800666666666666,1.1830649999999998,1.186628888888889,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-13,1.2028,0.6729490241558329,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1811733333333332,1.1833033333333336,1.18681,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-14,1.199,0.6855476064742154,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1821566666666667,1.183375,1.1869322222222225,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-15,1.1998,0.6979441547663435,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.18309,1.183533333333333,1.1871188888888888,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-18,1.193,0.733885366432199,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1837566666666666,1.1832333333333334,1.1871877777777775,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-19,1.192,0.7454378568683001,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1848633333333332,1.1831583333333335,1.1873066666666667,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-20,1.2145,0.7567706633464626,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1866466666666666,1.1833133333333334,1.187527777777778,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-21,1.2048,0.7678804460366,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1883466666666669,1.183335,1.1874144444444446,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-22,1.2085,0.7787639308347607,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.19029,1.1831366666666665,1.1872922222222222,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-25,1.1987,0.8100248628547753,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.19202,1.1832183333333333,1.1872022222222225,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-26,1.1885,0.8199717629247771,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.193193333333333,1.1832183333333333,1.1870033333333334,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-27,1.178,0.8296770135526188,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.19317,1.1831833333333333,1.18662,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-28,1.1783,0.8391377545563938,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1931466666666668,1.1831383333333332,1.1860344444444444,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-02-29,1.2063,0.8483511978123038,1.19150172413793,83.4304932735426,21.22,16049268668.7764,11099935234.729898,770462156204.38,9.720912975866216,0.035237556685788,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1938433333333334,1.1835083333333332,1.1859466666666665,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-03-03,1.2215,0.8744809578310397,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1940033333333335,1.184243333333333,1.185991111111111,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-03-04,1.2166,0.8826787983255474,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1946166666666669,1.184888333333333,1.1862288888888888,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-03-05,1.2092,0.8906165093267404,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1948366666666668,1.1855,1.1864577777777778,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2008-03-06,1.222,0.8982917515547528,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.1960533333333332,1.1864066666666668,1.1868277777777778,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2008-03-07,1.2403,0.9057022630804714,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.19778,1.1875783333333334,1.1873833333333332,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2008-03-10,1.253,0.926323968251495,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.2000466666666667,1.1889766666666666,1.188288888888889,0,0,1,0,0,0,0,0,0,0,0,0,Large Appreciation
2008-03-11,1.236,0.9326545075388224,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.20199,1.1900083333333331,1.1889655555555556,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2008-03-12,1.224,0.9387101892619444,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.20356,1.1907,1.1894322222222222,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2008-03-13,1.2288,0.9444892287836611,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.2053866666666666,1.1913516666666666,1.1899077777777776,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2008-03-14,1.2305,0.949989922994501,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.2074,1.1920666666666666,1.190518888888889,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2008-03-17,1.2682,0.9648061359537644,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.210786666666667,1.1933616666666669,1.1915377777777778,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2008-03-18,1.2338,0.9691780654392536,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.2126633333333332,1.1940066666666669,1.1921022222222222,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2008-03-19,1.2328,0.9732643737003824,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.2143100000000002,1.19472,1.192471111111111,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
2008-03-20,1.249,0.9770638564833508,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.2158633333333333,1.19577,1.19288,0,0,1,0,0,0,0,0,0,0,0,0,Large Appreciation
2008-03-25,1.2495,0.9917226741361016,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.2170866666666669,1.1969966666666667,1.1934911111111113,0,0,1,0,0,0,0,0,0,0,0,0,Large Appreciation
2008-03-26,1.2697,0.9937806700284983,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.2186266666666667,1.198645,1.194572222222222,0,0,1,0,0,0,0,0,0,0,0,0,Large Appreciation
2008-03-27,1.2743,0.9955457941960382,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.22078,1.2004233333333334,1.195636666666667,0,0,1,0,0,0,0,0,0,0,0,0,Large Appreciation
2008-03-28,1.299,0.9970175264485268,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.2239866666666666,1.2025800000000002,1.1968644444444445,0,0,1,0,0,0,0,0,0,0,0,0,Large Appreciation
2008-03-31,1.336,0.999668467514313,1.2394564516129,84.2320627802691,21.21,16703173978.4479,11402901741.0077,770462156204.38,9.905874441893609,0.0364795019367569,2009000000.0,10.4333333333333,-1.5475127368666235,0.6279348000470287,205339933845.563,13.59629253992,13.08086561550963,1.2285533333333332,1.2053550000000002,1.1984344444444444,0,0,1,0,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-01,1.312,0.99996316124771,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2322933333333337,1.2076916666666666,1.1997866666666668,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-02,1.2861,0.99996316124771,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2353966666666667,1.2095766666666667,1.2006211111111111,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-03,1.3053,0.9996684675143132,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2391733333333337,1.2120183333333332,1.20183,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-04,1.2933,0.9990791668951152,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2418,1.2142233333333332,1.2028088888888888,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-07,1.2865,0.9955457941960382,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2445233333333334,1.216435,1.203731111111111,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-08,1.2928,0.9937806700284983,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2473333333333334,1.2188116666666666,1.2045355555555557,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-09,1.2935,0.9917226741361016,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2504933333333337,1.2212566666666664,1.2056433333333332,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-10,1.3003,0.9893724130196828,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.25422,1.2237066666666665,1.2068855555555555,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-11,1.307,0.9867305793119814,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.25852,1.225845,1.2082955555555557,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-14,1.3114,0.9770638564833508,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2629566666666667,1.2280516666666663,1.2097444444444443,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-15,1.3133,0.9732643737003824,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2665233333333332,1.2301833333333332,1.21118,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-16,1.3249,0.9691780654392536,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.26997,1.2319866666666666,1.212818888888889,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-17,1.328,0.9648061359537646,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2736833333333333,1.23415,1.2144866666666667,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-18,1.3115,0.9601498736716018,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2770933333333332,1.2359650000000002,1.216031111111111,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-21,1.3159,0.9444892287836611,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2802233333333333,1.2381383333333331,1.217678888888889,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-22,1.307,0.9387101892619444,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2824466666666663,1.2401133333333332,1.2192011111111112,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-23,1.2908,0.9326545075388224,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2837066666666666,1.2418766666666663,1.2205533333333334,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
2008-04-24,1.289,0.926323968251495,1.29933333333333,85.6446188340807,21.16,17915770713.1863,11391461744.4844,770462156204.38,9.634984890129752,0.038038510031499,2047000000.0,8.73333333333333,-1.9252081209379035,0.8165229076262625,205339933845.563,13.59629253992,13.08086561550963,1.2854733333333332,1.2437316666666665,1.22183,0,0,0,1,0,0,0,0,0,0,0,0,Large Appreciation
